图片,商家编码,商品名称,商品货号,商品简称,商品外部编码,允许负库存,商品分类,供应商,品牌,单位,备注,商品条码,商品条码2,商品条码3,规格名称,规格外部编码,标准售价,第二价格,第三价格,第四价格,重量(kg),销售积分,包装重量(kg),规格备注,扩展字段1,扩展字段2,扩展字段3,扩展字段4,扩展字段5,库存预警值,优先出库仓,库存同步类型,虚拟库存数,真实库存数,创建时间,创建人,修改时间,修改人,关联数,库位,打印数量
,6937486678062,霏慕 睡裙7806黑色,,,,FALSE,霏慕,,,,,6937486678062,,,霏慕 睡裙7806黑色,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:21:09,liuxiyao,2017/7/10 23:56:20,liuxiyao,0,J4-02,1
,TNY7806005,霏慕 睡裙7806胭脂红,,,,FALSE,霏慕,,,,,TNY7806005,,,霏慕 睡裙7806胭脂红,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:21:09,liuxiyao,2017/7/10 23:56:20,liuxiyao,0,J4-01,1
,6900080010078,骇客 H310,,,,FALSE,骇客,,,,,6900080010078,,,骇客 H310,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:13,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,Q2-11,1
,4560185679560,WINS风林火山阳具L号,,,,FALSE,WINS,,,,,4560185679560,,,WINS风林火山阳具L号,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:41,liuxiyao,2017/7/10 23:55:55,liuxiyao,0,N4-06,1
,8121840635244,MP3,,,,FALSE,赠品,,无品牌,,,8121840635244,,,MP3,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:41,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,P3-11,1
,6937486600346,谜姬脉冲阳具,,,,FALSE,谜姬,,谜姬,,,6937486600346,,,谜姬脉冲阳具,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:41,liuxiyao,2017/7/10 23:56:13,liuxiyao,0,P3-10,1
,6900060010031,欧姿丽雅 情趣内衣2841（粉色）,,,,FALSE,欧姿丽雅,,,,,6900060010031,,,欧姿丽雅 情趣内衣2841（粉色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:40,liuxiyao,2017/7/11 0:33:38,liuxiyao,0,J2-11,1
,6900060010032,欧姿丽雅 情趣内衣2841（黑色）,,,,FALSE,欧姿丽雅,,,,,6900060010032,,,欧姿丽雅 情趣内衣2841（黑色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:40,liuxiyao,2017/7/11 0:33:38,liuxiyao,0,J2-12,1
,6900060010033,欧姿丽雅 情趣内衣2841（红色）,,,,FALSE,欧姿丽雅,,,,,6900060010033,,,欧姿丽雅 情趣内衣2841（红色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:39,liuxiyao,2017/7/11 0:33:37,liuxiyao,0,J2-13,1
,6900060010034,欧姿丽雅 情趣内衣2836（白色）,,,,FALSE,欧姿丽雅,,,,,6900060010034,,,欧姿丽雅 情趣内衣2836（白色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:39,liuxiyao,2017/7/11 0:33:37,liuxiyao,0,J2-14,1
,6900060010035,欧姿丽雅 情趣内衣2836（红色）,,,,FALSE,欧姿丽雅,,,,,6900060010035,,,欧姿丽雅 情趣内衣2836（红色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:39,liuxiyao,2017/7/11 0:33:37,liuxiyao,0,J2-15,1
,6900060010036,欧姿丽雅 情趣内衣036（黑白）,,,,FALSE,欧姿丽雅,,,,,6900060010036,,,欧姿丽雅 情趣内衣036（黑白）,,0.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:39,liuxiyao,2017/7/11 0:33:37,liuxiyao,0,J3-01,1
,6900060010037,欧姿丽雅 情趣内衣038（黑绿）,,,,FALSE,欧姿丽雅,,,,,6900060010037,,,欧姿丽雅 情趣内衣038（黑绿）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:39,liuxiyao,2017/7/11 0:33:36,liuxiyao,0,J3-02,1
,6900060010038,欧姿丽雅 情趣内衣055（红色）,,,,FALSE,欧姿丽雅,,,,,6900060010038,,,欧姿丽雅 情趣内衣055（红色）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:38,liuxiyao,2017/7/11 0:33:36,liuxiyao,0,J3-03,1
,6900060010039,欧姿丽雅 情趣内衣2853（黑蓝）,,,,FALSE,欧姿丽雅,,,,,6900060010039,,,欧姿丽雅 情趣内衣2853（黑蓝）,,0.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:38,liuxiyao,2017/7/11 0:33:36,liuxiyao,0,J3-04,1
,6900060010040,欧姿丽雅 情趣内衣2113T（黑色）,,,,FALSE,欧姿丽雅,,,,,6900060010040,,,欧姿丽雅 情趣内衣2113T（黑色）,,0.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:38,liuxiyao,2017/7/11 0:33:36,liuxiyao,0,J3-05,1
,6900060010041,欧姿丽雅 情趣内衣2069（黑紫）,,,,FALSE,欧姿丽雅,,,,,6900060010041,,,欧姿丽雅 情趣内衣2069（黑紫）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:38,liuxiyao,2017/7/11 0:33:36,liuxiyao,0,J3-06,1
,6900060010042,欧姿丽雅 情趣内衣2069（黑蓝）,,,,FALSE,欧姿丽雅,,,,,6900060010042,,,欧姿丽雅 情趣内衣2069（黑蓝）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:37,liuxiyao,2017/7/11 0:33:35,liuxiyao,0,J3-07,1
,6900060010043,欧姿丽雅 情趣内衣2092T（黑）,,,,FALSE,欧姿丽雅,,,,,6900060010043,,,欧姿丽雅 情趣内衣2092T（黑）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:37,liuxiyao,2017/7/11 0:33:35,liuxiyao,0,J3-08,1
,6900060010044,欧姿丽雅 情趣内衣008（粉）,,,,FALSE,欧姿丽雅,,,,,6900060010044,,,欧姿丽雅 情趣内衣008（粉）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:37,liuxiyao,2017/7/11 0:33:35,liuxiyao,0,J3-09,1
,6900060010045,欧姿丽雅 情趣内衣008（蓝）,,,,FALSE,欧姿丽雅,,,,,6900060010045,,,欧姿丽雅 情趣内衣008（蓝）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:37,liuxiyao,2017/7/11 0:33:35,liuxiyao,0,J3-10,1
,6900060010046,欧姿丽雅 情趣内衣008（橘）,,,,FALSE,欧姿丽雅,,,,,6900060010046,,,欧姿丽雅 情趣内衣008（橘）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:37,liuxiyao,2017/7/11 0:33:34,liuxiyao,0,J3-11,1
,6900060010047,欧姿丽雅 情趣内衣008（黑）,,,,FALSE,欧姿丽雅,,,,,6900060010047,,,欧姿丽雅 情趣内衣008（黑）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:36,liuxiyao,2017/7/11 0:33:34,liuxiyao,0,J3-12,1
,6900060010048,欧姿丽雅 情趣内衣008（白）,,,,FALSE,欧姿丽雅,,,,,6900060010048,,,欧姿丽雅 情趣内衣008（白）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:36,liuxiyao,2017/7/11 0:33:34,liuxiyao,0,J3-13,1
,6900060010049,欧姿丽雅 情趣内衣2857（黑）,,,,FALSE,欧姿丽雅,,,,,6900060010049,,,欧姿丽雅 情趣内衣2857（黑）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:36,liuxiyao,2017/7/11 0:33:34,liuxiyao,0,J3-14,1
,6900060010050,欧姿丽雅 情趣内衣1318（黑红）,,,,FALSE,欧姿丽雅,,,,,6900060010050,,,欧姿丽雅 情趣内衣1318（黑红）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:36,liuxiyao,2017/7/11 0:33:34,liuxiyao,0,J3-15,1
,6900060010051,欧姿丽雅 情趣内衣8833T（黑）,,,,FALSE,欧姿丽雅,,,,,6900060010051,,,欧姿丽雅 情趣内衣8833T（黑）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:36,liuxiyao,2017/7/11 0:33:33,liuxiyao,0,J4-05,1
,6900060010052,欧姿丽雅 情趣内衣8833T（粉）,,,,FALSE,欧姿丽雅,,,,,6900060010052,,,欧姿丽雅 情趣内衣8833T（粉）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:35,liuxiyao,2017/7/11 0:33:33,liuxiyao,0,J4-06,1
,6900060010053,欧姿丽雅 情趣内衣1339（绿）,,,,FALSE,欧姿丽雅,,,,,6900060010053,,,欧姿丽雅 情趣内衣1339（绿）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:35,liuxiyao,2017/7/11 0:33:33,liuxiyao,0,J4-07,1
,6900060010054,欧姿丽雅 情趣内衣2846（玫红）,,,,FALSE,欧姿丽雅,,,,,6900060010054,,,欧姿丽雅 情趣内衣2846（玫红）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:35,liuxiyao,2017/7/11 0:33:33,liuxiyao,0,J4-08,1
,6900060010055,艾丝葵 情趣内衣6224（豹纹）,,,,FALSE,艾丝葵,,,,,6900060010055,,,艾丝葵 情趣内衣6224（豹纹）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:35,liuxiyao,2017/7/11 0:33:32,liuxiyao,0,J4-09,1
,6900060010056,艾丝葵 情趣内衣6207V（紫色）,,,,FALSE,艾丝葵,,,,,6900060010056,,,艾丝葵 情趣内衣6207V（紫色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:34,liuxiyao,2017/7/11 0:33:32,liuxiyao,0,J4-10,1
,6900060010057,艾丝葵 情趣内衣6207R（红色）,,,,FALSE,艾丝葵,,,,,6900060010057,,,艾丝葵 情趣内衣6207R（红色）,,0.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:34,liuxiyao,2017/7/11 0:33:32,liuxiyao,0,J4-11,1
,6900060010058,艾丝葵 情趣内衣D1042（黑色）,,,,FALSE,艾丝葵,,,,,6900060010058,,,艾丝葵 情趣内衣D1042（黑色）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:34,liuxiyao,2017/7/11 0:33:32,liuxiyao,0,J4-12,1
,6900060010059,艾丝葵 情趣内衣D1401（黑色）,,,,FALSE,艾丝葵,,,,,6900060010059,,,艾丝葵 情趣内衣D1401（黑色）,,0.,0.,0.,0.,0.03,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:33,liuxiyao,2017/7/11 0:33:31,liuxiyao,0,J4-13,1
,6931981800225,beileisi丝袜2050黑,,,,FALSE,Beileisi,,,,,6931981800225,,,beileisi丝袜2050黑,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:33,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,T1-02,1
,6931981800331,beileisi丝袜2018黑,,,,FALSE,Beileisi,,,,,6931981800331,,,beileisi丝袜2018黑,,15.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:33,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T1-03,1
,6931981800430,beileisi丝袜2014白,,,,FALSE,Beileisi,,,,,6931981800430,,,beileisi丝袜2014白,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:33,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T1-04,1
,6931981800607,beileisi丝袜2025黑,,,,FALSE,Beileisi,,,,,6931981800607,,,beileisi丝袜2025黑,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:32,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T1-05,1
,6931981800751,beileisi丝袜20145黑,,,,FALSE,Beileisi,,,,,6931981800751,,,beileisi丝袜20145黑,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:32,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T2-01,1
,6931981800775,beileisi丝袜2043黑,,,,FALSE,Beileisi,,,,,6931981800775,,,beileisi丝袜2043黑,,15.,0.,0.,0.,0.07,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:32,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T2-02,1
,6931981800829,beileisi丝袜2058-1白,,,,FALSE,Beileisi,,,,,6931981800829,,,beileisi丝袜2058-1白,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:32,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T2-03,1
,6931981800836,beileisi丝袜2052黑,,,,FALSE,Beileisi,,,,,6931981800836,,,beileisi丝袜2052黑,,15.,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:32,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T2-04,1
,6931981800911,beileisi丝袜2079黑,,,,FALSE,Beileisi,,,,,6931981800911,,,beileisi丝袜2079黑,,15.,0.,0.,0.,0.06,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:31,liuxiyao,2017/7/10 23:56:19,liuxiyao,0,T2-05,1
,6900020010008,久兴飞机杯（粉色）,,,,FALSE,久兴,,,,,6900020010008,,,久兴飞机杯（粉色）,,32.76,0.,0.,0.,0.3,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:31,liuxiyao,2017/7/10 23:56:18,liuxiyao,3,R4-11,1
,6900020010009,久兴飞机杯（紫色）,,,,FALSE,久兴,,,,,6900020010009,,,久兴飞机杯（紫色）,,30.,0.,0.,0.,0.31,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:31,liuxiyao,2017/7/10 23:56:18,liuxiyao,3,R4-12,1
,6900020010010,久兴飞机杯（橙色）,,,,FALSE,久兴,,,,,6900020010010,,,久兴飞机杯（橙色）,,34.08,0.,0.,0.,0.31,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:31,liuxiyao,2017/7/10 23:56:18,liuxiyao,3,R4-13,1
,6925587800567,久兴飞机杯（电动款粉色）,,,,FALSE,久兴,,,,,6925587800567,,,久兴飞机杯（电动款粉色）,,54.,0.,0.,0.,0.38,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:31,liuxiyao,2017/7/10 23:56:18,liuxiyao,3,R4-14,1
,6900060010004,好奇蜜斯 西耶娜（Sienna）,,,,FALSE,好奇蜜斯,,,,,6900060010004,,,好奇蜜斯 西耶娜（Sienna）,,126.,0.,0.,0.,0.21,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:30,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L2-03,1
,6900060010005,好奇蜜斯 露比（Ruby）,,,,FALSE,好奇蜜斯,,,,,6900060010005,,,好奇蜜斯 露比（Ruby）,,72.,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:30,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L2-04,1
,6900060010006,好奇蜜斯 莎莎（Sasa）,,,,FALSE,好奇蜜斯,,,,,6900060010006,,,好奇蜜斯 莎莎（Sasa）,,72.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:30,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-03,1
,6900060010007,好奇蜜斯 瑰拉（Quella）,,,,FALSE,好奇蜜斯,,,,,6900060010007,,,好奇蜜斯 瑰拉（Quella）,,80.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:30,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-09,1
,6900060010008,好奇蜜斯 泰瑞莎（Teresa）,,,,FALSE,好奇蜜斯,,,,,6900060010008,,,好奇蜜斯 泰瑞莎（Teresa）,,68.,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:29,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-06,1
,6900060010009,好奇蜜斯 曼迪（Mandy）,,,,FALSE,好奇蜜斯,,,,,6900060010009,,,好奇蜜斯 曼迪（Mandy）,,108.,0.,0.,0.,0.18,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:29,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-02,1
,6900060010010,好奇蜜斯 凡妮莎（Vanessa）,,,,FALSE,好奇蜜斯,,,,,6900060010010,,,好奇蜜斯 凡妮莎（Vanessa）,,150.,0.,0.,0.,0.25,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:29,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-01,1
,6900060010011,好奇蜜斯 尤利卡（Ulrica）,,,,FALSE,好奇蜜斯,,,,,6900060010011,,,好奇蜜斯 尤利卡（Ulrica）,,90.,0.,0.,0.,0.15,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:29,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L2-02,1
,6900060010012,好奇蜜斯 谢丽尔（Cheryl）,,,,FALSE,好奇蜜斯,,,,,6900060010012,,,好奇蜜斯 谢丽尔（Cheryl）,,90.,0.,0.,0.,0.15,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:29,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L2-05,1
,6900060010013,好奇蜜斯 珍妮（Janet）,,,,FALSE,好奇蜜斯,,,,,6900060010013,,,好奇蜜斯 珍妮（Janet）,,72.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:28,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-04,1
,6900060010014,好奇蜜斯 艾丽西娅（Alicia）,,,,FALSE,好奇蜜斯,,,,,6900060010014,,,好奇蜜斯 艾丽西娅（Alicia）,,90.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:28,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L2-01,1
,6900060010015,好奇蜜斯 奥利维亚（Oliva）,,,,FALSE,好奇蜜斯,,,,,6900060010015,,,好奇蜜斯 奥利维亚（Oliva）,,99.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:28,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-07,1
,6900060010016,好奇蜜斯 铃铛手环,,,,FALSE,好奇蜜斯,,,,,6900060010016,,,好奇蜜斯 铃铛手环,,18.,0.,0.,0.,0.01,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:28,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-12,1
,6900060010017,好奇蜜斯 丽兹（liz）,,,,FALSE,好奇蜜斯,,,,,6900060010017,,,好奇蜜斯 丽兹（liz）,,90.,0.,0.,0.,0.26,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:28,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-10,1
,6900060010018,好奇蜜斯 贝拉（Bella）,,,,FALSE,好奇蜜斯,,,,,6900060010018,,,好奇蜜斯 贝拉（Bella）,,180.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:27,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-08,1
,6900060010019,好奇蜜斯 西莉亚（Celia）,,,,FALSE,好奇蜜斯,,,,,6900060010019,,,好奇蜜斯 西莉亚（Celia）,,110.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:27,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-11,1
,6900060010020,好奇蜜斯 凯西（Cassie）,,,,FALSE,好奇蜜斯,,,,,6900060010020,,,好奇蜜斯 凯西（Cassie）,,90.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:27,liuxiyao,2017/7/10 23:56:18,liuxiyao,0,L1-05,1
,6900060010200,好奇密斯 羽毛,,,,FALSE,好奇蜜斯,,,,,6900060010200,,,好奇密斯 羽毛,,60.,0.,0.,0.,0.02,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:26,liuxiyao,2017/7/11 0:05:49,liuxiyao,0,L1-13,1
,6900080010004,骇客 A505,,,,FALSE,骇客,,,,,6900080010004,,,骇客 A505,,42.96,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:26,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-08,1
,6900080010005,骇客 A144,,,,FALSE,骇客,,,,,6900080010005,,,骇客 A144,,79.2,0.,0.,0.,0.18,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:26,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-07,1
,6900080010006,骇客 C106,,,,FALSE,骇客,,,,,6900080010006,,,骇客 C106,,54.,0.,0.,0.,0.2,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:26,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q1-12,1
,6900080010007,骇客 A143,,,,FALSE,骇客,,,,,6900080010007,,,骇客 A143,,74.4,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:26,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-01,1
,6900080010008,骇客 A127,,,,FALSE,骇客,,,,,6900080010008,,,骇客 A127,,41.4,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:25,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-04,1
,6900080010079,骇客D103,,,,FALSE,骇客,,,,,6900080010079,,,骇客D103,,0.,0.,0.,0.,0.,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:25,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,,1
,6900080010009,骇客 A146,,,,FALSE,骇客,,,,,6900080010009,,,骇客 A146,,79.2,0.,0.,0.,0.16,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:25,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-05,1
,6900080010010,骇客 A504,,,,FALSE,骇客,,,,,6900080010010,,,骇客 A504,,42.,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:25,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-10,1
,6900080010011,骇客 A503,,,,FALSE,骇客,,,,,6900080010011,,,骇客 A503,,48.,0.,0.,0.,0.13,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:25,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-02,1
,6900080010012,骇客 0108,,,,FALSE,骇客,,,,,6900080010012,,,骇客 0108,,74.4,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:24,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q1-14,1
,6900080010013,骇客 A128,,,,FALSE,骇客,,,,,6900080010013,,,骇客 A128,,41.4,0.,0.,0.,0.12,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:24,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-03,1
,6900080010014,骇客 D205,,,,FALSE,骇客,,,,,6900080010014,,,骇客 D205,,46.08,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:24,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q1-10,1
,6900080010015,骇客 A432,,,,FALSE,骇客,,,,,6900080010015,,,骇客 A432,,33.,0.,0.,0.,0.04,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:24,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-11,1
,6900080010016,骇客 A416,,,,FALSE,骇客,,,,,6900080010016,,,骇客 A416,,30.48,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:24,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-14,1
,6900080010017,骇客 A404,,,,FALSE,骇客,,,,,6900080010017,,,骇客 A404,,38.28,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:23,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q2-02,1
,6900080010018,骇客 F204,,,,FALSE,骇客,,,,,6900080010018,,,骇客 F204,,42.96,0.,0.,0.,0.14,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:23,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q1-08,1
,6900080010019,骇客 B101,,,,FALSE,骇客,,,,,6900080010019,,,骇客 B101,,46.8,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:23,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q2-10,1
,6900080010020,骇客 B106,,,,FALSE,骇客,,,,,6900080010020,,,骇客 B106,,42.,0.,0.,0.,0.08,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:23,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q2-11,1
,6900080010021,骇客 A138,,,,FALSE,骇客,,,,,6900080010021,,,骇客 A138,,50.76,0.,0.,0.,0.05,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:22,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q3-09,1
,6900080010022,骇客 B123,,,,FALSE,骇客,,,,,6900080010022,,,骇客 B123,,40.8,0.,0.,0.,0.1,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:22,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q2-09,1
,6900080010023,骇客 F203,,,,FALSE,骇客,,,,,6900080010023,,,骇客 F203,,35.16,0.,0.,0.,0.11,0.,0.,,,,,,,0,,同步真实库存,0,0,2017/7/10 23:07:22,liuxiyao,2017/7/10 23:56:16,liuxiyao,0,Q1-09,1
